Alignment ID,Muña1,Muña1,Inkamuñ1,Inkamuña2
4661,-4.34954,-4.41347,-4.85214,-5.04552
4662,-4.74895,-5.02157,-4.30232,-4.24711
4664,-4.64872,-4.56824,-5.54021,-5.37723
4667,-4.8363,-4.47928,-5.53675,-5.50658
4670,-6.28944,-6.28944,-4.48813,-4.79523
4671,-6.75714,-6.75714,-5.02904,-5.28174
4672,-5.45885,-5.48444,-5.12272,-5.04454
4673,-4.00244,-3.90624,-2.26844,-2.3941
4674,-3.56468,-3.69105,-3.78041,-3.69088
4678,-6.46977,-5.93914,-4.81405,-4.52189
4679,-6.03657,-6.03657,-5.03657,-6.03657
4680,-5.00477,-4.98829,-5.20625,-5.22866
4681,-4.86279,-5.23746,-5.56713,-5.30117
4682,-4.68603,-4.97405,-4.64201,-4.53547
4684,-3.07997,-2.92761,-1.90212,-1.87862
4686,-4.52785,-4.54576,-5.49704,-6.49704
4687,-3.91463,-3.2524,-4.52141,-4.57308
4688,-3.942,-4.31104,-5.19595,-5.5561
4689,-6.03657,-6.03657,-6.03657,-5.03657
4691,-6.04381,-6.04381,-4.74043,-4.74892
4698,-6.20902,-4.66194,-5.20902,-6.20902
4700,-4.62418,-5.03013,-4.83919,-5.28612
4701,-4.01142,-4.00101,-4.09809,-4.34521
4703,-4.516,-4.6496,-4.95635,-4.83013
4704,-4.74392,-4.83274,-5.18468,-5.1043
4705,-6.20387,-6.20387,-4.98826,-4.88835
4708,-6.00349,-7.28977,-4.99313,-4.89663
4710,-5.9893,-5.65298,-3.92454,-3.99813
4711,-5.56909,-4.56909,-5.56909,-5.56909
4717,-4.361,-4.72591,-4.01068,-4.13247
4719,-3.97891,-4.14219,-4.23159,-3.92697
4720,-5.23811,-5.25285,-4.90689,-4.87255
4721,-4.193,-4.13805,-4.26426,-4.30665
4724,-5.46593,-5.53472,-4.73129,-4.73033
4725,-8.13801,-5.29534,-5.54412,-5.04847
4728,-5.50403,-5.2477,-4.16026,-4.1327
4731,-6.03305,-7.03305,-7.03305,-7.03305
4732,-6.00391,-6.00391,-5.00391,-6.00391
4734,-4.43745,-4.06477,-4.36279,-4.37234
4735,-5.92617,-5.92617,-4.92617,-5.92617
4736,-3.89399,-3.76653,-4.20462,-4.16892
4737,-4.37969,-4.28106,-3.98418,-4.01079
4739,-4.91038,-4.79791,-4.78801,-4.92328
4740,-7.76604,-7.76604,-4.56166,-4.47101
4767,-4.84706,-4.38731,-4.71832,-4.82388
4770,-3.1398,-3.15412,-4.42794,-4.32242
4771,-4.88961,-4.8187,-6.29385,-6.29385
4772,-5.22333,-5.21431,-5.04205,-4.69426
4773,-5.22333,-5.21431,-4.69247,-4.73034
4774,-4.82681,-4.69552,-4.83412,-5.50906
4776,-3.66681,-3.66471,-4.64076,-4.47802
4778,-4.48406,-4.55747,-4.5264,-4.64087
4784,-4.66442,-4.47755,-4.67146,-4.78445
4785,-5.91116,-5.32142,-5.02972,-4.70797
4787,-3.55398,-3.46661,-4.23606,-4.20977
4788,-3.98139,-4.07648,-4.71886,-4.68037
4789,-4.04681,-3.99106,-4.95674,-4.94095
4790,-4.93714,-5.31882,-5.15324,-4.69429
4791,-4.94316,-4.73806,-4.58975,-4.31077
4792,-5.05197,-5.29002,-5.30451,-5.36903
4796,-3.80979,-3.76104,-3.73451,-3.79705
4799,-5.99001,-5.99001,-4.99001,-5.99001
4801,-6.59985,-6.59985,-5.49991,-4.9545
4802,-3.4945,-3.39955,-2.63228,-2.7712
4803,-4.91149,-5.08373,-4.86624,-4.73135
4804,-3.20427,-3.16201,-3.83657,-3.89331
4805,-3.15096,-2.91861,-3.83657,-3.89331
4806,-4.25996,-4.53657,-3.81319,-3.81347
4807,-4.15628,-4.27794,-3.90809,-4.14045
4809,-4.26455,-4.22685,-5.54295,-5.39698
4812,-4.62295,-4.6421,-4.79169,-4.89199
4816,-5.99956,-5.99956,-4.99956,-5.99956
4817,-5.05676,-5.61823,-4.90829,-5.13769
4820,-4.4557,-4.44985,-3.14855,-3.06748
4821,-2.685,-2.64615,-2.27437,-2.38562
4822,-3.73725,-3.97581,-3.35791,-3.23259
4825,-4.70939,-4.87762,-4.17324,-4.38994
4826,-4.95913,-4.87329,-4.45435,-4.72902
4828,-3.40725,-3.72851,-3.31606,-3.15085
4829,-3.84101,-3.89527,-3.58103,-3.43653
4832,-5.38502,-5.3433,-4.72609,-4.52753
4833,-4.47849,-4.51401,-6.11664,-5.86963
4834,-4.53898,-4.60903,-5.62244,-5.89708
4839,-4.90063,-4.67528,-4.184,-4.22146
4845,-4.48575,-4.85169,-4.95564,-4.86438
4846,-4.25324,-4.01369,-5.23084,-5.4822
4848,-4.5994,-4.42723,-3.6111,-3.38255
4853,-4.93124,-4.93076,-4.6668,-4.90592
4856,-6.33937,-5.95663,-4.39524,-4.48421
4857,-5.39266,-4.90367,-4.35071,-4.30776
4858,-7.21777,-7.21777,-5.08645,-4.9618
4859,-5.50568,-5.66801,-5.03512,-5.42436
4864,-6.28094,-6.28094,-4.98517,-5.28094
4867,-4.58528,-4.5929,-4.34393,-4.29541
4868,-5.79924,-5.54449,-4.80765,-4.5826
4873,-6.44918,-6.44918,-6.44918,-5.44918
4874,-3.7141,-3.71499,-4.81251,-4.83502
4876,-5.98813,-5.95991,-4.34581,-4.50162
4878,-4.79136,-4.59357,-5.03424,-5.23072
4898,-4.70089,-4.38925,-4.73351,-4.76803
4899,-4.76401,-4.7742,-4.9206,-4.96113
4900,-3.0915,-2.97481,-3.42026,-3.35356
4901,-3.82507,-3.87961,-3.36699,-3.54502
4902,-4.08561,-3.99146,-3.58973,-3.83914
4903,-4.44848,-4.3371,-4.37586,-4.53352
4904,-4.42083,-4.32876,-6.92743,-6.92743
4905,-4.05963,-4.21021,-5.66269,-7.7021
4906,-4.86826,-5.15709,-5.46603,-5.21932
4907,-4.91326,-4.75941,-5.56712,-4.82461
4914,-4.20296,-5.0897,-5.00203,-4.88359
4915,-4.10173,-4.00607,-4.23368,-4.27349
4916,-3.76364,-3.33903,-4.15974,-4.3286
4917,-3.84094,-3.75755,-3.40661,-3.34447
4920,-4.34416,-4.18051,-4.45658,-4.72878
4925,-5.74711,-6.09044,-4.88814,-6.28786
4928,-4.85174,-5.06949,-7.24792,-7.24792
4931,-3.82162,-3.69777,-4.11751,-4.05818
4932,-3.3199,-3.10769,-3.73577,-3.89903
4933,-4.14669,-4.03443,-3.64901,-3.61572
4934,-3.91701,-3.78762,-4.54215,-4.69573
4935,-5.35463,-5.01466,-4.75272,-5.08418
4942,-4.8238,-4.5263,-6.22859,-6.22859
4947,-4.33885,-4.18495,-4.51647,-4.78062
4948,-3.59469,-3.42826,-3.79472,-3.79233
4950,-6.98106,-6.98106,-4.86323,-5.07783
4951,-3.50132,-3.29549,-3.81256,-3.68987
4952,-4.05064,-4.20856,-4.09174,-4.10208
4957,-7.1058,-5.95261,-4.74285,-4.72906
4958,-4.09753,-3.99587,-4.22709,-4.4396
4959,-4.30725,-4.42133,-3.8043,-3.89715
4960,-3.96037,-3.82632,-3.35251,-3.29896
4966,-4.233,-4.18318,-5.37621,-5.49945
4967,-4.72426,-4.68067,-5.79318,-5.22952
4968,-4.48927,-4.36583,-5.41504,-5.78214
4973,-4.67078,-5.67078,-5.67078,-5.67078
4975,-6.49841,-6.49841,-5.12435,-4.84677
4976,-4.13677,-4.10767,-4.14749,-4.23387
4977,-5.14935,-4.90583,-4.92725,-4.84324
4978,-6.37457,-6.05051,-4.91948,-5.53661
4979,-5.00636,-5.46683,-4.83975,-5.05241
4980,-3.08407,-3.27817,-4.35602,-4.26677
4986,-4.90326,-4.91247,-5.53862,-6.53862
4987,-6.00726,-6.00726,-6.00726,-5.00726
4990,-5.00414,-6.67606,-4.11332,-4.14614
4992,-5.62881,-5.55948,-4.69632,-4.78772
4993,-5.43339,-5.30194,-4.23615,-3.9889
4995,-4.69316,-4.704,-4.36022,-4.51653
4997,-5.63165,-6.90635,-5.00456,-5.0132
4999,-6.06012,-6.06012,-6.06012,-5.06012
5001,-5.2426,-5.2089,-5.27015,-5.42923
5003,-4.61726,-4.81039,-4.93588,-4.91675
5004,-6.16877,-6.16877,-5.09505,-5.03727
5006,-5.4452,-5.02993,-4.05976,-3.97024
5008,-5.72244,-5.41504,-4.9278,-5.35564
5009,-5.39315,-4.76851,-4.4876,-4.81997
5010,-4.71275,-4.67648,-4.83466,-4.87541
5011,-5.30865,-4.98676,-6.30865,-4.84059
5013,-4.4105,-4.41566,-4.19849,-4.32158
5017,-6.40496,-5.57717,-5.76559,-6.02064
5018,-4.32504,-4.30907,-5.24163,-5.07555
5019,-4.37833,-4.34694,-4.31532,-4.4534
5021,-6.04159,-6.04159,-6.04159,-5.04159
5022,-3.4781,-3.69819,-3.77686,-3.91124
5025,-6.19399,-6.00006,-4.74168,-4.64567
5027,-3.2765,-3.41968,-3.58063,-3.59077
5030,-4.35997,-4.20533,-4.77993,-4.83926
5031,-4.73728,-4.11407,-3.56394,-3.61546
5036,-5.95773,-5.95773,-4.78663,-4.95773
5038,-4.6746,-5.3306,-5.03767,-4.84973
5042,-4.16072,-3.99059,-4.58018,-4.85708
5043,-4.85963,-4.80716,-5.01398,-5.39805
5044,-5.45417,-4.53926,-5.19581,-6.45417
5046,-4.70388,-5.09268,-4.43103,-4.7102
5048,-3.92893,-4.25088,-4.47917,-4.43682
5051,-4.86511,-4.65292,-7.35148,-6.33736
5054,-5.82228,-5.78043,-5.13117,-5.04304
5067,-4.5732,-4.58437,-4.70201,-4.36634
5068,-3.61877,-3.75189,-4.38602,-4.27136
5069,-3.43898,-3.32256,-3.76922,-3.981
5070,-4.89415,-4.82594,-7.79456,-6.79456
5071,-3.95399,-3.83838,-3.55843,-3.64123
5072,-4.61192,-4.08559,-5.06981,-4.82128
5074,-3.68121,-3.85159,-4.56553,-4.24624
5075,-5.07822,-5.01379,-4.7919,-5.44549
5076,-3.25831,-3.51327,-2.95855,-3.04002
5077,-5.12561,-5.14076,-3.61876,-3.73399
5078,-4.68132,-4.54304,-6.76837,-6.76837
5079,-4.44396,-4.46899,-4.05234,-4.19643
5080,-6.28324,-4.90083,-4.74456,-4.82348
5083,-3.95819,-3.83741,-4.27779,-4.46403
5086,-6.50078,-5.50078,-4.73009,-4.81135
5087,-4.90609,-4.61348,-4.0302,-4.12461
5089,-4.03358,-3.09919,-2.22648,-2.33564
5091,-3.65792,-3.43662,-3.90095,-4.08481
5092,-4.38098,-4.30313,-5.85762,-6.02717
5095,-4.60502,-4.37876,-4.30004,-4.39534
5096,-4.40967,-4.3643,-5.46155,-5.62181
5097,-5.07517,-4.72082,-4.25682,-4.38
5098,-4.73858,-4.65659,-4.33293,-4.31035
5103,-6.86651,-5.75445,-4.73194,-4.74175
5105,-5.95745,-5.95745,-5.95745,-4.95745
5106,-4.47232,-4.41703,-4.53304,-4.54526
5107,-6.80604,-4.84538,-5.40318,-5.52336
5108,-7.9209,-6.9209,-4.05316,-4.04397
5109,-3.77557,-3.70409,-4.84607,-4.91558
5110,-5.54583,-6.79522,-4.58376,-5.72787
5111,-5.89383,-4.85929,-5.0413,-4.64766
5112,-4.46982,-4.33152,-3.30543,-3.31478
5113,-4.48522,-4.74786,-5.89052,-5.74576
5114,-5.29558,-4.7737,-5.11073,-5.04838
5115,-4.51006,-4.56811,-6.86786,-5.86786
5116,-6.06202,-7.06202,-4.39537,-4.47988
5117,-4.67925,-4.42831,-4.15806,-4.27292
5118,-4.67843,-4.43063,-6.1913,-6.1913
5119,-4.44989,-4.37577,-4.09532,-4.04414
5123,-5.59775,-4.73236,-5.38596,-5.94249
5127,-3.73166,-3.52753,-4.18211,-4.32649
5128,-4.73804,-4.54937,-3.55428,-3.72895
5129,-5.21073,-5.18673,-3.74943,-3.71785
5132,-4.90386,-5.24378,-6.69923,-6.69923
5148,-4.83899,-5.8234,-4.54901,-6.91318
5156,-5.00509,-4.83424,-4.802,-4.85932
5157,-5.68445,-5.22876,-4.9579,-6.21751
5160,-5.88202,-5.88202,-5.88202,-4.88202
5161,-5.1534,-6.1534,-4.92126,-5.14307
5164,-4.79563,-4.84858,-8.03091,-6.02114
5195,-5.31051,-5.14206,-5.2787,-5.39661
5196,-4.7401,-4.70567,-4.74144,-4.83134
5198,-7.44859,-5.88256,-4.9736,-5.02603
5202,-4.34854,-4.27587,-4.27434,-4.52131
5203,-4.97255,-4.79601,-4.58463,-4.92844
5204,-4.51211,-4.63743,-4.80481,-4.88189
5207,-4.87599,-4.64138,-4.75838,-4.71744
5209,-4.89365,-4.95426,-5.01961,-4.94988
5218,-4.89347,-4.90023,-5.08824,-4.96143
5219,-4.90332,-4.66536,-5.14585,-6.61578
5223,-5.59746,-5.05632,-4.7786,-4.6928
5224,-5.49947,-4.90835,-4.21742,-4.32874
5226,-4.8788,-4.53449,-7.70375,-7.70375
5227,-4.21463,-4.5668,-5.77683,-5.57295
5228,-2.53778,-2.59902,-3.39738,-3.22515
5233,-4.18564,-4.20011,-4.96386,-4.88667
5234,-4.8076,-4.73104,-4.22034,-4.20605
5235,-4.17773,-4.00226,-4.27225,-4.3405
5236,-4.3336,-4.24922,-5.03378,-4.94351
5237,-6.51564,-6.51564,-4.69044,-5.51563
5238,-4.77027,-5.01201,-4.16817,-4.09903
5241,-4.88722,-4.76682,-5.46049,-5.90378
5244,-4.09526,-3.93271,-4.6782,-4.63194
5248,-4.9693,-4.99106,-3.97465,-4.2491
5249,-3.44601,-3.33894,-3.64385,-3.86103
5250,-4.73208,-4.95821,-3.54848,-3.38035
5252,-3.23703,-3.40039,-3.09254,-3.13454
5254,-4.039,-4.10986,-2.91425,-2.82626
5255,-4.81486,-4.86154,-4.63948,-4.37969
5256,-6.42405,-5.42405,-4.40868,-4.3914
5257,-4.62567,-4.38582,-5.20838,-5.91445
5262,-3.83637,-4.4878,-4.54989,-4.48253
5265,-4.8778,-4.96971,-6.54493,-6.54493
5266,-5.2579,-5.21709,-4.31958,-4.08176
5267,-4.65271,-4.70002,-3.27743,-3.31462
5268,-4.6762,-4.90239,-5.30201,-4.50515
5269,-4.85389,-5.04242,-6.18345,-5.0461
5270,-2.83157,-2.76607,-2.96145,-3.09379
5274,-4.97463,-4.92822,-4.61647,-4.93827
5275,-4.42931,-4.13075,-3.84547,-3.73127
5276,-4.18244,-4.28241,-3.57522,-3.3585
5278,-5.14745,-4.82752,-3.89426,-4.01094
5281,-4.65559,-4.55399,-2.88298,-2.92816
5287,-5.97995,-5.97995,-5.97995,-4.97995
5289,-4.3026,-4.11306,-5.93186,-5.52184
5293,-4.67733,-4.48219,-4.53283,-4.46804
5294,-4.18298,-4.08821,-3.47511,-3.52296
5295,-6.06107,-6.06107,-6.06107,-5.06107
5296,-4.62055,-4.3544,-3.32064,-3.29386
5302,-4.83392,-4.56554,-4.31016,-4.18186
5307,-4.27161,-4.24421,-5.00749,-5.1874
5312,-4.27985,-4.11452,-4.29681,-4.40082
5315,-4.32072,-4.91648,-3.86996,-3.81722
5318,-4.15172,-4.20159,-4.07323,-4.02787
5319,-4.41757,-4.35517,-4.4607,-4.38223
5320,-4.28904,-4.20289,-4.26481,-4.31853
5341,-5.0135,-4.95261,-5.19872,-5.28278
5342,-4.65164,-4.86616,-5.01704,-4.87848
5343,-3.49665,-3.30516,-4.68873,-4.81613
5345,-5.03945,-5.07842,-4.88706,-5.14263
5347,-5.84235,-5.53557,-4.41532,-4.63306
5348,-7.12573,-7.12573,-4.49024,-4.80441
5350,-3.80249,-3.71885,-5.24002,-5.47458
5354,-6.87032,-5.87032,-4.93241,-5.2283
5355,-4.20246,-4.06456,-2.95626,-3.11804
5356,-2.82902,-2.64132,-3.82015,-4.00937
5357,-5.20106,-5.08972,-4.87053,-5.31822
5358,-4.33184,-4.95737,-3.74953,-3.93523
5361,-3.71402,-3.58071,-4.46203,-4.54592
5363,-5.52907,-5.43855,-3.89378,-4.14904
5367,-4.9082,-4.58285,-5.23837,-5.47693
5368,-3.67395,-3.44451,-3.60494,-3.75133
5369,-3.87685,-3.65883,-3.51393,-3.51422
5372,-3.54047,-3.7661,-2.93921,-3.04791
5374,-3.97769,-3.80612,-4.91777,-4.69875
5376,-4.9861,-4.81046,-7.37574,-7.37574
5377,-3.92523,-3.82785,-4.40915,-4.37457
5378,-4.42692,-4.26386,-4.17768,-4.20826
5380,-4.15387,-3.90248,-4.30172,-4.6177
5384,-6.07248,-5.07248,-4.5563,-5.00137
5385,-4.30569,-4.01853,-4.70268,-4.6312
5386,-4.58238,-4.21092,-3.63412,-3.68022
5387,-4.43334,-4.53113,-5.71656,-5.25311
5388,-4.72705,-4.3861,-4.04427,-3.96065
5390,-6.51764,-6.51764,-4.98912,-4.93916
5391,-4.99309,-5.03086,-4.95319,-4.87684
5393,-7.21373,-7.21373,-4.94965,-4.81616
5394,-4.70468,-4.55781,-5.93283,-6.93283
5396,-5.48246,-4.88594,-4.35042,-5.52516
5397,-4.59658,-5.67289,-6.12497,-5.78914
5399,-4.59863,-4.39813,-4.53257,-4.7082
5400,-4.00487,-3.68631,-3.96063,-4.16066
5402,-5.62971,-6.87645,-4.91302,-4.49624
5403,-7.19774,-5.45772,-5.03205,-5.68008
5404,-4.3186,-4.18643,-5.70119,-5.61579
5405,-5.54869,-5.48405,-4.83746,-5.00311
5406,-3.63745,-3.58839,-4.72791,-4.77947
5407,-5.159,-5.48958,-5.26703,-5.03292
5409,-5.80032,-6.80032,-4.20338,-4.21134
5410,-4.60133,-4.80646,-4.13921,-4.37272
5412,-6.71345,-6.71345,-5.71345,-4.81172
5416,-4.33474,-4.20303,-4.06665,-4.47611
5417,-3.76419,-3.6948,-3.57436,-3.75925
5420,-5.41799,-5.68514,-4.56994,-4.7991
5441,-5.33188,-4.64371,-4.13725,-4.09706
5442,-7.43163,-7.43163,-4.99832,-5.22558
5473,-5.96124,-4.69432,-4.7414,-4.97429
5474,-5.6947,-5.94143,-4.00149,-4.08702
5475,-7.16514,-7.16514,-4.90976,-5.23827
5476,-5.45076,-5.43544,-4.82993,-5.05309
5477,-6.27256,-6.27256,-4.95105,-4.96957
5480,-5.98505,-6.50448,-4.53531,-4.46932
5481,-4.97607,-4.89286,-6.23601,-6.23601
5482,-4.85139,-4.8485,-5.10004,-5.1032
5483,-4.7628,-4.92199,-5.20677,-5.0551
5484,-4.23507,-4.06575,-5.17544,-5.871
5485,-5.58994,-5.58994,-4.10844,-4.34742
5488,-3.3634,-3.56972,-3.21183,-3.30255
5489,-5.20819,-5.39343,-4.13708,-4.16731
5490,-3.6529,-3.51132,-2.66797,-2.79674
5491,-6.44021,-6.44021,-4.93371,-5.44021
5495,-3.71335,-3.58511,-4.78697,-5.05149
5496,-6.35915,-5.51776,-7.35915,-4.88781
5497,-4.55267,-5.05977,-3.84635,-4.17655
5501,-4.74004,-4.44843,-4.93965,-4.95243
5505,-3.17812,-3.03159,-4.48972,-4.22955
5506,-2.68817,-2.51886,-3.74322,-3.90414
5507,-4.3975,-4.2725,-4.32164,-4.49059
5508,-4.56485,-4.27108,-4.24877,-4.30198
5510,-3.333,-3.47784,-2.87996,-2.9879
5511,-4.5279,-4.59622,-3.69641,-3.6946
5512,-4.35924,-4.565,-3.85089,-3.91235
5520,-4.75441,-4.52276,-4.9452,-5.3892
5521,-3.61614,-3.40827,-3.44413,-3.59117
5522,-3.89326,-4.26423,-4.25319,-4.75377
5527,-4.96686,-5.04573,-4.72204,-4.5705
5531,-6.13937,-5.7069,-5.12478,-5.06922
5533,-4.11409,-4.19399,-4.48896,-4.68251
5534,-6.93026,-6.93026,-5.27246,-4.97761
5538,-5.36801,-5.02297,-5.16827,-5.35482
5539,-4.41673,-4.04926,-4.44242,-4.58347
5540,-4.49933,-4.72462,-5.14878,-6.74677
5542,-6.42432,-6.42432,-5.1022,-4.73135
5543,-6.44333,-6.44333,-5.21665,-4.70099
5544,-5.86684,-5.86684,-4.86684,-5.86684
5546,-6.16957,-6.16957,-4.89922,-5.04908
5547,-4.2674,-3.84654,-4.10512,-4.31281
5548,-6.02625,-6.02625,-6.02625,-5.02625
5549,-4.7071,-4.71473,-6.88268,-6.88268
5551,-5.73014,-5.27617,-5.27159,-4.84636
5552,-4.53899,-4.38194,-5.04326,-4.76639
5553,-4.19537,-4.17367,-4.45383,-4.56746
5568,-4.66684,-4.66331,-4.94028,-5.947
5569,-4.59499,-4.5414,-6.49763,-6.49763
5570,-4.99229,-5.58305,-5.00373,-5.3176
5572,-4.53189,-4.57083,-4.98737,-4.84663
5573,-4.79802,-4.95841,-5.03231,-5.13359
5579,-5.85745,-5.48614,-5.26401,-5.50086
5581,-3.51685,-3.43105,-4.0922,-4.28534
5585,-4.1717,-4.02113,-4.92687,-4.74246
5588,-4.97779,-5.05937,-5.25896,-5.22781
5592,-4.80326,-4.59634,-6.38613,-6.38613
5594,-4.02609,-3.72912,-3.41264,-3.46655
5597,-4.59658,-4.33071,-5.5413,-5.56221
5598,-5.2134,-5.16578,-4.66652,-4.54464
5599,-2.77942,-2.88631,-2.6643,-2.69005
5600,-3.99314,-3.93526,-4.4494,-5.02113
5602,-4.56415,-4.47327,-4.57261,-4.7303
5605,-4.61571,-4.50276,-4.77894,-4.74625
5609,-5.44634,-5.52985,-4.60235,-4.88929
5612,-4.1396,-4.05124,-5.49478,-5.78334
5613,-4.14937,-3.83237,-4.92907,-5.2317
5614,-5.02711,-5.17675,-4.72945,-4.53156
5615,-5.36687,-4.94497,-4.53373,-4.68887
5617,-4.89708,-4.88116,-4.66366,-4.8057
5618,-3.26933,-3.11454,-3.69493,-3.75799
5620,-3.81336,-3.69618,-4.11409,-4.38323
5621,-4.9078,-4.78874,-3.52981,-3.69875
5625,-5.49528,-5.60862,-3.68206,-3.72467
5630,-5.10368,-4.93686,-4.30789,-4.80505
5633,-3.53246,-3.38694,-3.8921,-3.97734
5634,-6.93479,-5.93479,-4.81962,-5.09646
5637,-4.77151,-4.58863,-4.59491,-4.91623
5639,-3.6796,-3.64495,-3.90996,-3.88729
5640,-5.52071,-5.54211,-3.67023,-3.73407
5641,-4.19537,-4.10829,-3.52507,-3.7064
5642,-3.93877,-3.62827,-4.15024,-4.22048
5643,-5.17848,-4.74299,-4.96055,-4.73663
5648,-5.23503,-5.91918,-4.41278,-6.91918
5654,-5.62579,-4.62579,-5.62579,-5.62579
5658,-5.92725,-5.92725,-5.92725,-5.92725
5660,-5.02279,-4.41069,-4.5167,-4.97994
5662,-4.53504,-4.39195,-4.20742,-4.47329
5664,-4.69358,-4.37776,-6.606,-5.17789
5665,-5.55838,-5.51399,-4.33698,-4.34877
5666,-5.08613,-4.5347,-6.59677,-5.59677
5670,-5.87649,-5.87649,-5.87649,-4.87649
5672,-7.05374,-6.05374,-4.2698,-4.18015
5675,-5.84157,-4.99485,-4.8567,-5.47633
5676,-6.03391,-5.03391,-6.03391,-6.03391
5677,-6.3481,-6.20404,-4.75244,-4.81127
5683,-7.61379,-7.61379,-5.00652,-4.63259
5684,-6.4345,-7.4345,-4.95261,-4.98164
5686,-4.76283,-4.34712,-4.24489,-4.67857
5689,-4.50557,-4.53277,-6.01131,-5.83055
5691,-4.82966,-4.72598,-5.34086,-5.20669
5692,-6.30061,-6.30061,-4.40373,-4.76211
5694,-5.06587,-6.21309,-4.9184,-6.27491
5695,-5.57366,-5.32173,-4.34888,-4.48499
5696,-6.08699,-5.08699,-3.75471,-3.90163
5697,-3.56381,-3.47844,-3.23243,-3.42984
5698,-4.89377,-4.78054,-4.70243,-4.67867
5701,-5.0967,-4.75437,-5.61135,-5.41475
5702,-4.81876,-4.86861,-4.84327,-5.14465
5705,-4.88296,-5.88296,-5.88296,-5.88296
5709,-4.22588,-5.81651,-4.58793,-4.81651
5710,-4.63724,-4.67091,-4.05536,-4.08227
5711,-4.39534,-4.77178,-4.59282,-4.16854
5712,-5.03051,-4.76247,-5.49718,-5.7322
5717,-7.85161,-6.85161,-4.84463,-4.92546
5718,-4.50732,-4.49063,-4.33449,-4.33946
5719,-4.48559,-4.52629,-4.37826,-4.35773
5721,-4.34894,-4.28171,-7.30364,-6.30364
5724,-4.89159,-4.64981,-7.83766,-7.83766
5725,-3.44512,-3.22402,-4.05668,-3.9162
5726,-4.92523,-4.74011,-3.81562,-4.04499
5733,-4.70005,-4.84925,-4.3469,-4.82685
5735,-4.53375,-4.37686,-7.94631,-6.94631
5736,-3.27913,-3.21177,-3.62578,-3.65667
5737,-5.93485,-5.93485,-4.93485,-5.93485
5739,-4.85868,-3.75378,-4.89102,-4.62445
5744,-3.97052,-3.88114,-5.0277,-5.26232
5746,-6.85325,-6.85325,-4.49601,-4.53885
5749,-3.89725,-3.91623,-3.71941,-3.78871
5751,-6.63545,-6.63545,-4.76209,-4.64181
5758,-3.87936,-3.72882,-4.2673,-4.61394
5759,-6.91755,-4.74452,-5.11623,-4.77024
5760,-5.05305,-4.86935,-3.74531,-4.04065
5762,-4.78426,-5.19144,-4.88628,-4.83077
5766,-4.60102,-4.47442,-4.19153,-4.35442
5767,-6.64344,-6.64344,-5.64344,-6.64344
5770,-5.18891,-5.02077,-3.85798,-4.13371
5771,-6.4504,-7.4504,-4.46418,-4.88855
5774,-7.00501,-7.00501,-5.0557,-4.93898
5775,-5.40668,-5.1877,-5.41886,-5.2808
5777,-7.15988,-7.15988,-4.3838,-3.88781
5780,-7.1913,-7.1913,-4.80976,-5.03633
5781,-6.22199,-5.54534,-5.67464,-5.93679
5788,-4.78494,-5.39541,-7.00307,-7.00307
5790,-3.43006,-3.66861,-2.66319,-2.59359
5791,-4.59562,-4.46232,-4.9232,-5.23281
5797,-6.03481,-6.03481,-6.03481,-5.03481
5798,-5.8035,-5.27234,-5.20523,-5.141
5800,-4.55421,-4.53579,-3.98806,-4.23132
5801,-2.26821,-2.2391,-1.87908,-2.02574
5802,-4.9965,-4.89725,-3.91734,-4.10467
5807,-5.73944,-5.21026,-4.90449,-5.19145
5809,-4.82249,-4.74573,-4.91453,-4.98547
5811,-5.77973,-5.74101,-4.22749,-4.37144
5812,-2.85061,-2.80996,-2.33781,-2.64036
5817,-5.76606,-5.63953,-4.75978,-4.76246
5823,-4.84477,-6.03658,-4.71556,-5.55528
5826,-4.60476,-4.66464,-6.20203,-6.20203
5832,-6.23446,-6.06584,-7.23446,-4.97098
5833,-5.57593,-8.0181,-5.00696,-4.99405
5835,-3.82932,-4.23501,-3.90723,-3.64522
5840,-4.9083,-4.81233,-4.46737,-4.40886
5841,-5.84805,-5.84805,-4.84805,-5.84805
5846,-4.7197,-4.76433,-7.43542,-7.43542
5849,-6.22732,-6.22732,-4.28828,-4.5021
5854,-4.86874,-6.09665,-4.19185,-6.09665
5855,-5.82986,-5.30112,-4.69966,-4.74542
5856,-5.20158,-5.7233,-3.98639,-4.16253
5857,-5.14378,-4.58592,-4.69625,-4.8577
5859,-4.6174,-4.43505,-4.20486,-4.34314
5861,-5.12638,-4.94662,-4.87574,-5.48741
5862,-4.85214,-4.81048,-4.82088,-5.49877
5866,-7.28592,-7.28592,-4.87986,-5.08255
5868,-4.62678,-4.67944,-3.56376,-3.58594
5872,-5.51726,-5.47543,-5.46687,-5.58547
5876,-5.6957,-4.6957,-5.6957,-5.6957
5882,-6.49672,-5.49674,-4.60057,-4.44405
5885,-4.95661,-5.47747,-4.81862,-5.14831
5886,-4.90329,-4.38115,-4.50819,-4.71873
5887,-4.30537,-4.57874,-4.90366,-5.45629
5888,-5.04341,-5.09477,-5.11197,-4.92706
5890,-4.95021,-4.81454,-4.48176,-4.75619
5893,-5.36514,-6.36514,-3.90267,-3.85462
5899,-7.79753,-5.6373,-6.79753,-6.01217
5900,-5.61619,-6.87962,-7.87962,-4.96393
5901,-3.55732,-3.51903,-3.43208,-3.50754
